Row,Business Type,Business Name,Phone,Rating,Website,Email
958,Insurance Agency,Susan Tait Desjardins Insurance Agent,+1 905-846-1444,4.6,https://www.taitins.ca/?utm_id=ls-e-0-24931&campagne=ls-e-0-24931,susan.tait@desjardins.com
961,Daycare Center,Light of the World Childcare Centre,+1 647-333-7939,4.8,https://lightoftheworldchildcare.ca/,info@lightoftheworldchildcare.ca; info@lightoftheworldchildcare.ca
962,Daycare Center,Rocket Academy & Early Learning Centre,+1 905-970-8811,4,http://rocketacademyelc.ca/,271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com
963,Daycare Center,Hide-N-Seek Daycare,+1 905-840-9990,4.7,https://www.hnsdaycare.com/,info@hnsdaycare.com
964,Daycare Center,EarlyON Child & Family Centre - BridgeWay Family Centre - Heart Lake,+1 905-495-3430,4.6,http://www.bridgewaycentre.ca/,info@bridgewaycentre.ca
966,Gym / Fitness Center,Paul Palleschi Recreation Centre,+1 905-846-2370,4.3,https://www.brampton.ca/EN/residents/Recreation/Community-Centres/Pages/Paul-Palleschi.aspx,mara.lanz@brampton.ca
967,Gym / Fitness Center,Lift Off Strength & Wellness,,5,http://www.liftoffstrength.com/,
968,Gym / Fitness Center,Fitnesspros Canada,+1 647-391-7144,5,http://www.fitnessproscanada.ca/,aarondsilva20@gmail.com
969,Gym / Fitness Center,Jim Archdekin Recreation Centre,+1 905-840-1023,4.2,http://www.brampton.ca/EN/residents/Recreation/Community-Centres/Pages/Jim-Archdekin.aspx,mara.lanz@brampton.ca
970,Gym / Fitness Center,Move Today Fitness and Rehab,+1 647-823-5850,5,http://movetoday.my.canva.site/,jose.pt.clienthub@gmail.com
971,Beauty Salon & Spa,Sandy Spa & Studio,+1 905-495-7272,4.8,http://www.sandyspastudio.com/,reachus@sandyspastudio.com
973,Beauty Salon & Spa,SensationSpabyJk,+1 647-878-0539,5,https://sensationspa.setmore.com/,sensationspabyjk@gmail.com
974,Optometry Clinic,Next Optical,+1 905-846-9755,4.6,http://www.next-optical.ca/,admin@kingsteruni.edu; info@uctc.edu.bd
975,Optometry Clinic,FYidoctors - Brampton (Formerly Brampton Eye Doctors),+1 905-846-5313,4.7,https://fyidoctors.com/pages/fyidoctors-brampton-formerly-brampton-eye-doctors,aa4cacd33be28673d7e69be559ce7ad7@o4506196830715904.ingest.us.sentry.io
978,Pharmacy,Pharmasave Huronwood & Compounding Centre,+1 905-793-1545,4.9,http://www.huronwoodpharmacy.ca/,huronwoodrx@gmail.com
979,Pharmacy,Mayfield Pharmacare IDA,+1 905-495-3306,4.6,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/mayfield-pharmacare-7001096,
980,Pharmacy,I.D.A. Brampton Medical Plex Pharmacy,+1 905-840-7600,4.4,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brampton-medical-plex-pharmacy-7039742?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
982,Pharmacy,Storybrook Guardian Pharmacy,+1 905-840-9994,3.9,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/storybrook-pharmacy-a-medical-clinic-7003184,
983,Pharmacy,Main Street Medical Pharmacy,+1 905-970-9922,4.1,https://mainstreetmedicalpharmacy.com/,info@mainstreetmedicalpharmacy.com
984,Chiropractic Clinic,Beyond Wellness Chiropractic,+1 905-970-9355,4.9,https://www.beyondwellnesschiropractic.com/,
985,Dental Clinic,Fletcher's Creek Dental Brampton,+1 905-495-1155,4.9,https://www.fletcherscreekdental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,dentalfcdo@gmail.com
986,Dental Clinic,Sunshine Dental,+1 905-840-6767,4.7,https://www.thesunshinedental.ca/,office@thesunshinedental.ca
987,Dental Clinic,Dental Square,+1 905-843-2226,4.8,https://dental2.ca/?utm_source=gmb&utm_medium=organic,info@dental2.ca; info2@dental2.ca; info@dental2.ca; info2@dental2.ca
988,Dental Clinic,Fairhill Dental Care,+1 905-495-4140,3.2,http://drnayyardentistry.com/,
989,Dental Clinic,Caledon Dental Centre,+1 905-843-2500,4.8,https://caledondentalcentre.com/,info@caledondentalcentre.com
990,Dental Clinic,Dr. Pat Martino & Associates Dental,+1 905-495-8597,5,http://drpatmartinodental.ca/,frontdesk@drpatmartinodental.ca
991,Dental Clinic,Buddha Dental Care,+1 905-875-4545,4.9,https://buddhadentalcare.ca/,
992,Dental Clinic,Brinkley Dental Group,+1 905-840-8384,5,https://www.brinkleydentalgroup.com/,info@brinkleydentalgroup.com
996,Medical Center,Northview Medical Clinic,+1 905-495-6555,3.5,https://northview.cortico.ca/%20dr,edf672e8b252555a68b79ad3462373cd@sentry.cortico.cc
997,Medical Center,Storybrook Medical Clinic,+1 905-840-2008,2.7,http://www.storybrookmedical.com/,info@storybrookmedical.com; storybrookreception@gmail.com
999,Medical Center,MayMc Medical Centre,+1 905-913-5511,3.6,http://maymcmedical.com/,maymcmedicalcentre@gmail.com
1000,Medical Center,Brampton West Urgent Care Centre,+1 905-799-2971,3.6,http://www.urgentcarecentre.ca/,info@urgentcarecentre.ca
1002,Medical Center,Vital Urgent Care Centre Brampton West,+1 905-257-6712,2.8,https://vitalurgentcare.ca/walk-in-clinic-brampton-west/,reception@vitalmedicine.ca; info@vitalmedicine.ca
1003,Physiotherapy Clinic,MedRehab Group Physiotherapy - Brampton,+1 289-302-2105,4.9,https://medrehabgroup.com/physiotherapy-center/brampton/,brampton@medrehabgroup.com; woodbridge@medrehabgroup.com; pickering@medrehabgroup.com; georgetown@medrehabgroup.com; stclair@medrehabgroup.com; northyork@medrehabgroup.com; stoneycreek@medrehabgroup.com; richmondhill@medrehabgroup.com; newmarket@medrehabgroup.com
1004,Physiotherapy Clinic,SouthFields Physiotherapy Centre,+1 905-846-8802,4.2,https://www.caledonphysio.ca/,
1005,Physiotherapy Clinic,Northview Physiotherapy,+1 905-846-6500,4.3,http://www.northviewphysiotherapy.ca/,info@northviewphysiotherapy.ca; info@northviewphysiotherapy.ca
1006,Physiotherapy Clinic,Health Plus Physio & Rehab,+1 905-495-0909,4.8,https://healthplustherapy.com/,
1007,Physiotherapy Clinic,Physio Roop- Renewal Physiotherapy & Sports Injury Clinic (Southfields Location),+1 647-625-4329,5,https://www.renewalphysio.com/,info@renewalphysio.com
1008,Physiotherapy Clinic,Chinguacousy Physio and Foot Clinic,+1 905-796-3131,4.7,https://www.chinguacousyphysio.com/,info@chinguacousyphysio.com; info@chinguacousyphysio.com
1009,Veterinary Clinic,Guelph Street Animal Hospital,+1 905-702-8387,4.7,http://www.guelphstreetanimalhospital.com/,info@guelphstreetah.com
1010,Veterinary Clinic,Georgetown Animal Clinic,+1 905-877-2258,4.7,https://www.georgetownanimalclinic.ca/en-ca?utm_source=organic+search&utm_medium=gbp,info@georgetownanimalclinic.ca
1012,Law Firm,Chhokar Law Office,+1 905-488-6557,4.1,https://www.chhokarlaw.ca/,chhokarlaw1@chhokarlaw.ca
1013,Law Firm,Pooja Law Professional Corporation,+1 289-752-8201,4.7,http://www.poojalawoffice.com/,info@poojalawoffice.com; info@poojalawoffice.com
1015,Law Firm,Narang Law,+1 905-840-5611,4.3,https://naranglaw.ca/,info@naranglaw.ca
1016,Accounting Office,DCAM Professional Corporation,+1 905-843-4445,5,https://dcamgroup.ca/,info@dcamgroup.ca
1017,Accounting Office,Kashish Chawla CPA Professional Corp.,+1 437-328-6107,5,https://cpakashishchawla.ca/,cpakashishchawla@gmail.com
1018,Accounting Office,ARK ACCOUNTANTS,+1 437-660-9576,,https://www.arkaccountants.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14252817079594309637,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; info@expertaccounting.com
1019,Accounting Office,Aura Finance Inc - Accountant in Brampton | Business Loans in Brampton | Tax Accountant in Brampton,+1 647-949-2900,5,https://aurafinance.ca/accountant-in-brampton/,info@aurafinance.ca
1020,Accounting Office,ClearPath Accounting & Finance,+1 289-937-2124,5,https://clearpathcfo.ca/,michael@clearpathcfo.ca
1021,Accounting Office,Singla Accounting & Financial Services,+1 437-774-7386,5,https://singlafs.com/,anjana@singlafs.com
1023,Accounting Office,Virk CPA Professional Corporation,+1 416-460-1846,5,https://virkcpa.com/,
1025,Accounting Office,Kamalpreet Verraich CPA,+1 905-207-1300,5,https://kvrcpa.ca/,info@kvrcpa.ca
1026,Accounting Office,Easy Tax Canada,+1 647-786-4451,5,http://www.easytaxcanada.com/,amirkhawaja@hotmail.com; info@easytaxcanada.com
1027,Real Estate Agency,Sumit Chopra Real Estate,+1 647-964-2184,4.6,http://www.sumitchopra.com/,sumitchopra@live.ca
1028,Real Estate Agency,Sunny Sharma/ Remax Top & Best Real Estate Agent,+1 416-823-9531,4.9,http://www.sunnyrealestate.ca/,sunny@sunnyrealestate.ca
1029,Real Estate Agency,Mike Magadia Group GTA Realtor.,+1 647-461-6002,5,http://mmagadia.com/,info@mmagadia.com
1030,Real Estate Agency,LPT Realty Brokerage: Brampton,+1 647-280-7793,5,http://www.anujralhan.ca/,bugreport@moatable.com
1032,Insurance Agency,Tim Cusimano Desjardins Insurance Agent,+1 905-840-9199,4.1,https://www.desjardinsagents.com/agent/ON/brampton/timothy-cusimano/601937?utm_id=ls-e-0-24931&campagne=ls-e-0-24931,
1033,Daycare Center,Kids development daycare,+1 905-625-5355,4.6,http://kidsdevelopmentdaycare.ca/,ravinalalli@hotmail.com; ravinalalli@hotmail.com
1036,Daycare Center,Little Stars Daycare,+1 905-970-0638,4.4,http://welovelittlestars.com/,info@welovelittlestars.com; littlestars@bellnet.ca; mariola.symons@rogers.com
1037,Daycare Center,PLASP - St. Carlo Acutis C.S.,+1 905-890-1711,5,https://www.plasp.com/SearchForCare?type=0&lid=&sn=St.+Carlo+Acutis+C.S.&pt=,arqueries@plasp.com; arteam@plasp.com; childcare@plasp.com; volunteering@plasp.com
1039,Gym / Fitness Center,Cassie Campbell Community Centre,+1 905-840-4041,4.5,http://www.brampton.ca/en/residents/Community-Centres/Cassie-Campbell/Pages/Welcome.aspx,mara.lanz@brampton.ca
1040,Gym / Fitness Center,Southfields Community Centre,+1 905-584-2272 ext. 7327,4.5,http://www.caledon.ca/,info@caledon.ca
1041,Gym / Fitness Center,Anytime Fitness,+1 905-796-6868,4,https://www.anytimefitness.ca/gyms/4022/brampton-on-l6x-0b3/?utm_source=google&utm_medium=organic-businesslisting&utm_campaign=gbp-listing&utm_content=4022,
1042,Beauty Salon & Spa,Salon Safari & Spa,+1 905-846-3111,4.6,http://www.salonsafari.com/,salonsafari@rogers.com
1043,Beauty Salon & Spa,Ideal Beauty Salon and Spa,+1 365-847-1177,4.9,https://sites.google.com/view/idealbeautysalonandspa/home,asxvmprobertest@gmail.com; smart.journey.prober@gmail.com
1044,Beauty Salon & Spa,Panache Beauty Salon & Spa,+1 905-495-3999,4.3,https://panachebeauty.ca/?utm_source=google&utm_medium=gmb&utm_id=paid-ads,
1046,Beauty Salon & Spa,RKD Salon & Spa,+1 905-495-4965,4.6,http://www.rkdsalonspa.com/,
1047,Beauty Salon & Spa,Indo Canada Salon & Spa @ Brisdale,+1 905-970-0008,4.1,http://icsalonandspa.com/,
1048,Beauty Salon & Spa,Roulette Salon and Spa,+1 647-782-3479,5,https://roulette-salon-and-spa.business.site/?utm_source=gmb&utm_medium=referral,
1050,Optometry Clinic,Divine Eye Care,+1 437-377-0007,4.9,https://www.divineeyecare.com/,info@divineeyecare.com
1051,Optometry Clinic,Vision Empire,+1 905-497-3373,4.9,http://www.visionempire.ca/,info@visionempire.ca
1052,Optometry Clinic,SouthFields Vision Centre,+1 905-846-8802,4.8,https://southfieldsvision.com/,
1053,Optometry Clinic,Sunshine Modern Eye Care,+1 905-451-3937,4.8,https://sunshineeyecare.ca/,info@sunshineeyecare.ca
1054,Optometry Clinic,Specs Express - Optometrist & Optician,+1 905-840-1333,4.3,https://www.specsexpress.ca/,
1055,Pharmacy,Wanless Compounding Pharmacy,+1 905-846-9200,4.5,https://wanlesspharmacy.ca/,Emailwanlesscompoundingpharmacy@gmail.com; Emailwanlesscompoundingpharmacy@gmail.com
1056,Pharmacy,Guardian BRINKLEY PHARMACY,+1 905-495-5050,4.5,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brinkley-pharmacy-7029950?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
1058,Pharmacy,Pharmasave Potters Wheel Pharmacy,+1 905-846-9666,4.4,https://pharmasave.com/brampton-potters-wheel,atulbadiani@hotmail.com; crystalbeachpharmacy@gmail.com; madawaskadrugs@gmail.com; pharmasave9407@gmail.com; portagepharmasave@gmail.com; ps406@email.ca
1059,Pharmacy,Pharmasave Rememberance Pharmacy,+1 905-843-3232,4.9,https://pharmasave.com/store/pharmasave-rememberance-tbd/,atulbadiani@hotmail.com; crystalbeachpharmacy@gmail.com; madawaskadrugs@gmail.com; pharmasave9407@gmail.com; portagepharmasave@gmail.com; ps406@email.ca
1060,Pharmacy,Guardian Upper Mount GDN Pharmacy,+1 905-495-2002,4.7,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/upper-mount-gdn-pharmacy-7058511?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
1061,Pharmacy,Ved Lifecare Pharmacy IDA,+1 905-843-3331,5,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/ved-lifecare-pharmacy-7061677,
1064,Pharmacy,Creditview I.D.A. Pharmacy,+1 905-495-4500,4.6,https://creditviewpharmacy.ca/,creditviewida@gmail.com
1065,Chiropractic Clinic,Cambridge Sport & Spine,+1 647-883-1342,4.2,http://cambridgesportandspine.com/,webmaster@cambridgesportandspine.com; webmaster@cambridgesportandspine.com
1066,Funeral Home,Jones Funeral Home,+1 905-877-3631,4.2,https://jonesfuneralhome.co/,info@jonesfuneralhome.co
1067,Auto Dealership,First Line Motors,+1 647-997-6570,4.9,http://firstlinemotors.ca/,firstlinecars@hotmail.com; firstlinemotors@outlook.com
1068,Private School / Tutoring,Learna Brampton West,+1 905-452-1556,4.9,http://www.learnabrampton.com/,bramptonlearna@gmail.com; info@learnabrampton.com
1069,Private School / Tutoring,Megamind Learning Centre - Caledon,+1 905-996-6463,4.6,https://megamindlearning.com/caledon-kennedy-campus.html,
